,id,movie_id,name
559,31715.0,37722,Gramercy Pictures (I)
560,4059.0,22230,Independent Film Channel
561,9349.0,27745,Film4
562,10380.0,27745,Nitrate Film
563,711.0,13539,Fox 2000 Pictures
564,89439.0,13539,Friendly Productions
565,14.0,10472,Miramax Films
566,157.0,34070,SVT Drama
567,5402.0,34070,Easy Film
568,5403.0,34070,Nordisk Film & TV Fond
569,5405.0,34070,Roy Andersson Filmproduktion AB
570,788.0,20697,Bel Air Entertainment
571,6194.0,20697,Warner Bros.
572,185.0,13966,Pandora Cinema
573,288.0,13966,BBC Films
574,2216.0,16225,Helkon Media AG
575,15546.0,16225,Cine Groupe
576,91006.0,16225,Das Werk Productions
577,3003.0,27859,District
578,4.0,10391,Paramount Pictures
579,4564.0,10391,Icon Entertainment International
580,42221.0,10391,Munich Film Partners & Company (MFP) BTC Productions
581,4.0,15489,Paramount Pictures
582,2348.0,15489,Nickelodeon Movies
583,8878.0,15489,MFF Feature Film Productions
584,95596.0,15489,Snow Day Productions
585,95597.0,15489,New Faction Pictures
586,3618.0,49291,Film Workshop
587,2256.0,38047,Les Films de L'Observatoire
588,2752.0,38047,DENTSU Music And Entertainment
589,23481.0,38047,Suncent CinemaWorks
590,36339.0,38047,Tokyo Theatres K.K.
591,44803.0,38047,Imagica Corp.
592,4.0,10783,Paramount Pictures
593,694.0,10783,StudioCanal
594,4063.0,18011,Trimark Pictures
595,5755.0,9478,Constantin Film Produktion
596,14589.0,25166,Code Entertainment
597,37498.0,25166,Neverland Films
598,11098.0,5833,The Harvey Entertainment Company
599,4009.0,41275,Unified Film Organization (UFO)
600,43524.0,41275,Python Productions LLC
601,40276.0,41282,Skipped Parts Productions
602,317.0,552,Istituto Luce
603,2822.0,16888,SNL Studios
604,269.0,10394,Filmboard Berlin-Brandenburg (FBB)
605,4117.0,10394,Pagoda Film
606,9349.0,10394,Film4
607,11358.0,10394,Little Bird
608,18737.0,10394,NFH Productions
609,19320.0,10394,Road Movies Filmproduktion
610,20777.0,10394,British Screen Productions
611,52926.0,10394,British Sky Broadcasting (BSkyB)
612,1596.0,49511,Shooting Gallery
613,67930.0,49511,Chal Productions
614,744.0,47943,Diaphana Films
615,1115.0,47943,M6 Films
616,5358.0,47943,Canal+
617,6962.0,47943,CNC
618,24475.0,47943,La Sofica Sofinergie 5
619,24476.0,47943,MG Films
620,10622.0,25180,Public Broadcasting Service (PBS)
621,12113.0,25180,Canadian Broadcasting Corporation (CBC)
622,441.0,16222,Columbia Pictures Corporation
623,2215.0,7290,Cinevent
624,2216.0,7290,Helkon Media AG
625,5.0,10416,Columbia Pictures
626,1016.0,27099,Man's Films
627,6916.0,27099,Arte France Cin?ma
628,7466.0,27099,Radio T?l?vision Belge Francophone (RTBF)
629,18982.0,27099,Lancelot Films
630,1549.0,23990,Opera Film Produzione
631,4.0,1831,Paramount Pictures
632,126.0,1831,Lakeshore Entertainment
633,1898.0,18168,B?rd Scann?n na h?ireann
634,3324.0,18168,British Broadcasting Corporation (BBC)
635,16836.0,18168,Venus Productions
636,915.0,18074,Hollywood Pictures
637,10157.0,18074,Beacon Pictures
638,14159.0,18074,Seven Arts Pictures
639,3485.0,15993,Wildstorm Productions
640,14280.0,27320,A-Pix Entertainment
641,11104.0,41185,TiMe Film- und TV-Produktions GmbH
642,33175.0,41185,VIP Babelsberger Filmproduktion GmbH & Co. KG
643,33176.0,41185,Bellwood Stories
644,191.0,10558,Senator Film Produktion
645,7244.0,10558,Roof Top Entertainment
646,7245.0,10558,EIS Production s.r.o.
647,7246.0,10558,Indigo Film Indigo Film
648,870.0,28346,Tapestry Films
649,4063.0,28346,Trimark Pictures
650,622.0,39468,Toho Film (Eiga) Co. Ltd.
651,5.0,21311,Columbia Pictures
652,157.0,336970,SVT Drama
653,247.0,68954,Granada Film Productions
654,11858.0,68954,A&E Television Networks
655,4703.0,171120,Shadow Entertainment
656,163.0,44853,Revolution Films
657,718.0,44853,Arts Council of England
658,803.0,44853,Alliance Atlantis Communications
659,1178.0,44853,Path? Pictures International
660,5358.0,44853,Canal+
661,15278.0,44853,British Broadcasting Corporation (BBC)
662,17449.0,44853,Grosvenor Park Productions
663,18335.0,44853,DB Entertainment
664,11332.0,14626,La Sept-Arte
665,75482.0,14626,Tana?s Productions
666,75483.0,14626,S.M. Films
667,2.0,197725,Walt Disney Pictures
668,12.0,24664,New Line Cinema
669,4319.0,24664,40 Acres & A Mule Filmworks
670,2269.0,25838,China Film Co-Production Corporation
671,30169.0,25838,Asian Union Film & Entertainment
672,37839.0,25838,Huayi Brothers Advertising
673,94943.0,25838,Beijing Zhongbo-Times Film Planning
674,94944.0,25838,CMC Xiandai Trade Co.
675,264.0,18098,Studio Babelsberg
676,6408.0,18098,International Traders
677,31060.0,18098,Hallmark Entertainment
678,52597.0,18098,RTL Television
679,52598.0,18098,Golden Horn Films
680,7492.0,32567,Discovery Channel Pictures
681,1972.0,9301,X-Filme Creative Pool
682,8273.0,19349,Eagle Rock Entertainment
683,33.0,75531,Universal Pictures
684,762.0,75531,Mutual Film Company
685,882.0,75531,Toho Company
686,3324.0,75531,British Broadcasting Corporation (BBC)
687,4650.0,75531,Marubeni
688,7237.0,75531,Tele M?nchen Fernseh Produktionsgesellschaft (TMG)
689,10513.0,75531,Lobell/Bergman Productions
690,3213.0,124134,Disney Channel
691,3895.0,21056,Chaiken Films
692,2108.0,25212,Battleplan Productions
693,7799.0,25212,TF1 International
694,22289.0,25212,Moonstone Entertainment
695,9195.0,19150,Touchstone Pictures
696,10565.0,20438,Good Machine
697,35929.0,20438,Thunderhead Productions
698,1422.0,46119,Killer Films
699,67882.0,46119,G2 Films
700,284.0,15940,DNA Films
701,718.0,15940,Arts Council of England
702,52607.0,15940,DNA Pictures International
703,52608.0,15940,Snakeman Productions
704,803.0,18884,Alliance Atlantis Communications
705,15979.0,18884,Les Productions La F?te Inc.
706,43670.0,18884,British American Entertainment
707,43671.0,18884,Canadian Television (CTV)
708,43672.0,18884,Cypress Films (I)
709,769.0,16110,Destination Films
710,2268.0,16110,Isle of Man Film
711,37618.0,16110,Britt Allcroft Productions
712,41536.0,33504,Tesela P.C.
